"temp.a" "temp.b" "temp.c"
"SPAC4H3.08" NA 0.153959139502546 0.0334232218624515
"SPAC4H3.09" 0.277609007664769 0.000157713972712596 0.0218758485480117
"SPAC4H3.10C" 0.00167269629745013 0.980226001986829 0.00927712171253926
"SPAC4H3.11C" 0.0218552812332235 NA 0.292584996768094
"SPAC4H3.12C" NA NA NA
"SPAC4H3.13" 0.006787674814256 NA NA
"SPAC4H3.14C" NA NA NA
"SPAC4H3.15C" NA NA 0.467576082065993
"SPAC513.02" NA NA NA
"SPAC513.04" NA NA NA
"SPAC513.05" 0.238458054934636 0.000153999997447065 0.000922359864034744
"SPAC513.06C" NA 0.519661486764097 0.059768439725454
"SPAC513.07" NA 0.0325687931020908 4.43865247052448e-06
"SPAC521.02" 0.0266475351509724 0.0103614094037789 0.335400569109995
"SPAC521.03" NA 0.0291729127604648 4.17954815171496e-07
"SPAC521.04C" NA NA NA
"SPAC521.05" 0.0529239593044174 0.911963258188831 0.169291456222329
"SPAC521.06" 0.302439889481347 0.369239568190694 0.000814968575745917
"SPAC56E4.01C" NA NA 1.78975466780699e-06
"SPAC56E4.02C" NA NA NA
"SPAC56E4.03" 0.185736511364402 0.340860863581551 9.46004705770928e-10
"SPAC56E4.04C" 0.00227471208295149 0.0177058475616418 2.06020336451893e-19
"SPAC56E4.05" 0.314386119001207 0.233112422357528 0.311617829516875
"SPAC56E4.06C" 0.1040516831375 NA 2.84969111613352e-07
"SPAC56E4.07" 0.249015356245410 0.242106972839875 0.00183063160832585
"SPAC56E4.08C" 0.0804233445894575 NA NA
"SPAC56F8.02" 0.315677888027416 NA 0.00236976191584899
"SPAC56F8.03" 0.914616067885562 NA 0.99095453873486
"SPAC56F8.04C" 0.0856302180420884 0.0494720808999464 NA
"SPAC56F8.05C" 0.106049559025085 NA NA
"SPAC56F8.06C" NA NA 0.594624893670081
"SPAC56F8.07" 0.468742803025120 0.249307553052647 0.148848034748814
"SPAC56F8.08" 0.21128457367393 0.00431114584160885 0.000131567218592757
"SPAC56F8.09" 0.149341399741836 0.266627994999092 0.00198547151069997
"SPAC56F8.10" 0.441779933233646 NA 0.573870859661833
"SPAC56F8.11" 0.0163152847864317 0.0359546351683009 0.00220513733566158
"SPAC56F8.12" NA 0.0399213601837368 NA
"SPAC56F8.13" 0.899995864596718 NA 0.0860983519338386
"SPAC56F8.14C" 0.937484805812494 NA NA
"SPAC56F8.15" 0.538123159205721 0.539961125143214 0.206246348388522
"SPAC56F8.16" NA NA NA
"SPAC56F8.17C" NA NA 0.00152570144564410
"SPAC57A10.01" 0.70856517983561 0.00879385264238971 NA
"SPAC57A10.02" 0.0795972202217873 NA 0.0396719819126987
"SPAC57A10.03" NA NA 0.215707377717974
"SPAC57A10.04" NA NA NA
"SPAC57A10.05C" NA 0.138527719161011 0.00385653723734826
"SPAC57A10.06" NA NA NA
"SPAC57A10.07" 0.211231468823528 0.678979390042354 3.04013576987914e-07
"SPAC57A10.08C" 0.150388341698033 NA 0.184976141217419
"SPAC57A10.09C" 0.0436795231765913 0.227124748876195 0.00899866580080526
"SPAC57A10.10C" 0.374206640675515 NA NA
"SPAC57A10.11C" 0.960358587263235 0.834181391183711 6.52211180051605e-07
"SPAC57A10.12C" 0.759278439134213 0.00588183464108778 2.55244758999296e-05
"SPAC57A7.01" NA NA 0.656966765428718
"SPAC57A7.02C" 0.972496112306134 0.0849219735581205 0.000206112735530178
"SPAC57A7.03C" 0.67086080650641 NA 1.10481815752204e-06
"SPAC57A7.05" NA NA NA
"SPAC57A7.06" 0.000162443794423642 NA NA
"SPAC57A7.07C" 0.0909752359263266 NA 0.0270787649119464
"SPAC57A7.08" NA 0.125743230224882 0.816079651185464
"SPAC57A7.09" NA NA 0.000206737749636098
"SPAC57A7.10C" 0.289173151176276 NA 0.0135888087635806
"SPAC57A7.11" 0.189187385356426 0.476360676446509 0.0164269465667322
"SPAC57A7.12" 0.452470786853144 0.328667880144981 0.0879874496882086
"SPAC57A7.13" 0.0478150076639335 NA 0.00169411004429252
"SPAC589.02C" NA NA NA
"SPAC589.03C" NA NA 0.0324675574333073
"SPAC589.04" 0.00647622115747976 NA NA
"SPAC589.05C" NA NA 0.00861242211243695
"SPAC589.06C" 0.0361214989442014 0.128857740309807 1.47825106919560e-06
"SPAC589.07C" NA NA 2.0944720053317e-09
"SPAC589.08C" 0.00157245949909657 0.0321190473355468 NA
"SPAC589.09" 0.0185876470871405 0.261275912028532 5.2290097336667e-09
"SPAC589.10C" 5.41852889433928e-07 0.558706532818773 0.0234112379259984
"SPAC589.11" NA NA NA
"SPAC589.12" 0.81381200537724 0.523504036318538 0.406416048510513
"SPAC5D6.01" 0.0120796679967468 0.575574608075167 NA
"SPAC5D6.02C" NA NA NA
"SPAC5D6.04" NA 0.0231093270442029 1.80447402008631e-05
"SPAC5D6.05" NA NA NA
"SPAC5D6.06C" NA NA 0.0165667149471936
"SPAC5D6.07C" NA NA 0.756531521288316
"SPAC5D6.08C" NA NA NA
"SPAC5D6.09C" NA NA 0.000979973265916559
"SPAC5D6.10C" NA NA NA
"SPAC5D6.12" 0.0234752259817718 0.784224874354296 0.368775515479956
"SPAC5H10.01" 0.482862163960942 NA 5.10470656868031e-12
"SPAC5H10.02C" NA NA NA
"SPAC5H10.03" 0.689973086771203 0.0726237490129644 2.44873079706094e-05
"SPAC5H10.04" 0.383538468870702 NA 0.00730743379917528
"SPAC5H10.05C" 0.277148418387701 0.367364105515913 2.30394784219196e-05
"SPAC5H10.06C" 0.00543157751628413 0.249178942011336 1.78040516350027e-06
"SPAC5H10.07" 0.726208174850378 0.666559308311346 0.190555628727201
"SPAC5H10.08C" NA NA 0.00118350463776521
"SPAC5H10.09C" 0.641791617149899 0.0106937209392555 1.90504538702496e-09
"SPAC5H10.10" NA 0.0190607219051487 0.00312222431195816
"SPAC5H10.11" NA NA NA
"SPAC5H10.12C" 0.0288655775337907 NA 0.00250378928281034
"SPAC5H10.13C" 0.0365967074922055 NA 0.000170951347021972
"SPAC5H10.14C" NA NA 4.11309320861181e-06
"SPAC607.02C" 0.0670731935528835 0.942517147789205 0.0296159852852822
"SPAC607.03C" 0.0617482207708676 0.921153753201342 0.000142234680972906
"SPAC607.04" 0.372757670183176 NA 0.668301930815603
"SPAC607.05" 0.241938959741591 0.555645734521512 0.0194191072250923
"SPAC607.06C" NA NA 0.00300611129205030
"SPAC607.07C" NA 0.0106588798377967 NA
"SPAC607.08C" NA NA 0.00155687729126423
"SPAC607.09C" NA NA NA
"SPAC607.10" 0.777816608097628 NA 0.308162973852594
"SPAC630.03" 0.514081469316356 0.00683986732354582 0.0927749984606677
"SPAC630.04C" 0.864067849373777 0.760511154787468 NA
"SPAC630.05" 0.37516809240841 0.641081503518976 0.0988497357046348
"SPAC630.06C" 0.9166566836655 0.358647918465108 6.65404765539529e-05
"SPAC630.07C" 0.900268296004285 NA 0.00966516273963198
"SPAC630.08C" 0.0254158432954908 0.0121644278978351 2.38582980138738e-06
"SPAC630.09C" NA NA 0.914391599924581
"SPAC630.10" NA NA NA
"SPAC630.11" NA NA 0.037354070711396
"SPAC630.12" 0.530840772052694 0.297715272590253 0.898077843550922
"SPAC630.13C" NA NA NA
"SPAC630.14C" 0.665635876622067 0.376407996936864 0.00458953777199214
"SPAC630.15" NA NA 0.000252118919859598
"SPAC631.01C" 0.220208230200765 0.636615805218889 0.000111854284586136
"SPAC631.02" 0.0420107631441508 NA NA
"SPAC631.03" 0.991064444428602 0.838208007142 0.360399588865585
"SPAC637.03" NA NA 1.27073722462849e-05
"SPAC637.04" NA NA 0.892754156083014
"SPAC637.05C" 0.0380610275969625 0.839647117028706 0.0115989480894094
"SPAC637.06" 0.188333244107646 0.787457407623944 0.70508087879893
"SPAC637.07" 0.0929469930416294 0.312194382621401 0.000135308167960071
"SPAC637.08" NA 0.768639404574014 0.183039398443477
"SPAC637.09" 0.94179706024675 NA 0.0117422397312048
"SPAC637.10C" NA NA 0.00629075189569143
"SPAC637.11" 0.378610449749744 0.398387187177707 NA
"SPAC637.12C" 0.892828000906165 NA 4.10395554552064e-06
"SPAC637.13C" 0.941517404995235 NA 0.00068713740929695
"SPAC637.14" 0.495415910187367 NA 0.000606629745803651
"SPAC637.15C" 0.616150465084294 0.0792433218875081 0.00127506783705315
"SPAC644.05C" 1.00834759001006e-06 1.35272775854751e-08 3.87416344455034e-09
"SPAC644.06C" NA NA NA
"SPAC644.07" NA NA 0.0122516232669714
"SPAC644.08" NA 0.0125603817389114 0.168763326415909
"SPAC644.09" NA NA 0.654265385641171
"SPAC644.10" NA NA 0.12721330534409
"SPAC644.11C" NA NA 0.0255584633054974
"SPAC644.12" 0.00224191718027103 0.912474102555549 0.00757638492116431
"SPAC644.13C" NA NA 0.0107940742287207
"SPAC644.14C" 0.142633885037045 0.118436684149104 NA
"SPAC644.15" 1.52383500680472e-05 0.00700021673652463 0.00183781796502418
"SPAC644.16" 0.265273298796155 0.624858038733476 NA
"SPAC644.17C" 0.0418844112592457 NA 0.207138076881587
"SPAC644.18C" 0.170905069946334 0.607123348489164 0.0235554245063150
"SPAC652.01" 0.92819629648618 0.0735390836364162 0.129834262740279
"SPAC664.02C" 0.391158095559068 NA 0.514504984071785
"SPAC664.03" 0.0369554402318534 NA 2.04127579767039e-06
"SPAC664.04C" 0.00101518034737404 0.483632828180171 7.48596167632265e-16
"SPAC664.05" 8.8142602691899e-05 0.90550439834466 0.0142424626185244
"SPAC664.06" 0.000315475525735895 0.00504500085904677 0.0126656454114115
"SPAC664.07C" NA NA 0.0461179916131525
"SPAC664.08C" 0.000427259091039023 NA NA
"SPAC664.09" 0.241620358258388 0.098257441754819 1.10339145085838e-05
"SPAC664.10" NA NA 0.545871279141322
"SPAC664.11" 0.0893137555640074 0.0686265864106972 0.632323145611686
"SPAC664.12C" NA NA NA
"SPAC664.13" NA NA NA
"SPAC664.14" 0.0351695129772933 NA NA
"SPAC664.15" 0.850572719173074 NA NA
"SPAC683.02C" NA NA 0.000709758998269319
"SPAC683.03" NA NA NA
"SPAC688.02C" NA NA 1.04184096912323e-05
"SPAC688.03C" NA NA 0.0046028325364961
"SPAC688.04C" 0.0349162380861187 0.731142887866576 0.0114493998192780
"SPAC688.06C" 0.931920549072336 NA 0.200500951126861
"SPAC688.07C" NA 0.0858333001526259 0.00100051667158119
"SPAC688.08" NA NA 0.0712455258001832
"SPAC688.09" 0.271255448842032 0.70064195973991 0.341820452741654
"SPAC688.10" NA NA NA
"SPAC688.11" 0.6040052298785 0.0341652642014443 0.000266789188423845
"SPAC688.12C" 0.464445167117138 NA 0.0143370682651725
"SPAC688.13" NA NA NA
"SPAC688.14" 0.114507116872050 NA NA
"SPAC688.15" NA 0.242510368047362 NA
"SPAC694.02" 0.67764000494289 0.313321078356351 0.654705633985052
"SPAC694.03" NA NA 0.0619515893790699
"SPAC694.04C" 0.89781407732268 0.357568036723369 0.71312043771562
"SPAC694.05C" 0.0441477032153904 0.832033474793684 NA
"SPAC694.06C" 0.167205019216489 1.21089522341288e-08 5.51001204766947e-12
"SPAC694.07C" 0.662822999975596 0.324644052068321 0.000205031466742008
"SPAC6B12.01" 0.346805589453711 0.0625681180881166 0.329325178942693
"SPAC6B12.02C" NA 0.446081559860864 0.0467748501692781
"SPAC6B12.03C" NA NA NA
"SPAC6B12.04C" 0.0577178533453019 NA 0.00195224117301359
"SPAC6B12.05C" NA 0.512128775950705 0.154980601652794
"SPAC6B12.07C" 0.327356924049969 0.626215455392268 1.50258756024949e-06
"SPAC6B12.08" 0.98241631922492 NA 0.00152930307729493
"SPAC6B12.09" NA NA NA
"SPAC6B12.10C" NA 0.191111647168849 0.421960768097908
"SPAC6B12.11" NA NA 0.0569276203697194
"SPAC6B12.12" 0.512932994944471 NA 0.00068456336690957
"SPAC6B12.13" 0.578935011117536 0.807912797030734 0.0112217976863851
"SPAC6B12.14C" NA NA 0.27949371075047
"SPAC6B12.15" 6.85284376544942e-07 0.479946359973793 0.383853775733038
"SPAC6B12.16" 0.265399552781276 NA NA
"SPAC6B12.17C" 0.900881564781318 NA 0.00803866961248229
"SPAC6C3.01C" 0.164014035461470 NA NA
"SPAC6C3.02C" 0.580736359540172 0.227607893355994 0.171323281822120
"SPAC6C3.03C" NA NA NA
"SPAC6C3.04" 0.195259943667286 0.0231262770305923 3.2285168097682e-11
"SPAC6C3.05" 0.0038047312188627 0.106336510687543 0.00375882575925126
"SPAC6C3.06C" NA NA 0.0131623527545254
"SPAC6C3.07" 0.246790960663479 NA NA
"SPAC6C3.08" 0.136762486732737 0.733481464667923 0.0199855161394853
"SPAC6C3.09" 0.364888680368546 1.98134447776824e-05 0.77464484974543
"SPAC6C3.10C" NA NA 0.34344092424661
"SPAC6F12.02" NA 0.0103987782236603 0.000252729333538841
"SPAC6F12.03C" 0.0295576214780735 NA 0.447821506727828
"SPAC6F12.04" NA 0.00309388923956028 0.339825567361048
"SPAC6F12.05C" 0.521178874924497 0.29208204244007 0.0319109480088084
"SPAC6F12.06" 0.511533372570977 0.0197072325394425 1.76264791209378e-13
"SPAC6F12.07" 0.6071642645419 NA 0.000388909233483823
"SPAC6F12.08C" 5.04167902315373e-05 NA NA
"SPAC6F12.09" 0.224927556080933 NA NA
"SPAC6F12.10C" NA NA NA
"SPAC6F12.11C" NA 0.0927862633925904 3.30562512751385e-07
"SPAC6F12.12" 0.0243110491703255 2.46806077753826e-07 0.0210119560699133
"SPAC6F12.13C" 0.0673431613685143 NA 0.00139507778667447
"SPAC6F12.14" 0.869154391790482 NA 0.0742745366856014
"SPAC6F12.15C" NA NA NA
"SPAC6F12.16C" NA NA NA
"SPAC6F12.17" 0.419226876001635 0.873902776987655 0.371075827126702
"SPAC6F6.01" NA 0.6651806522105 0.0141067439075233
"SPAC6F6.02C" 0.298701645868982 0.481464718219005 0.147751682947194
"SPAC6F6.03C" 0.000113662739068519 0.445332050936931 0.313699366841001
"SPAC6F6.04C" NA NA 0.00178083400365345
"SPAC6F6.05" 0.00455921865993864 0.00542104142000362 NA
"SPAC6F6.06C" NA 0.083069167645927 0.0214281838255583
"SPAC6F6.07C" 0.000446755480605297 0.359272529720917 0.0111460795184693
"SPAC6F6.08C" 0.131568863004071 0.40942593702742 0.0104683770116154
"SPAC6F6.09" NA NA 0.0117981407922839
"SPAC6F6.10C" 0.639136184002714 0.915556727156195 0.00388568675180028
"SPAC6F6.11C" NA NA NA
"SPAC6F6.12" 0.0830331834386024 0.820803935257706 0.292109231241333
"SPAC6F6.13C" 0.458912739800844 0.0222295222418881 0.353779704207787
"SPAC6F6.15" NA 0.0540258484885527 0.446878280705056
"SPAC6F6.16C" 0.195033193646078 NA NA
"SPAC6F6.17" 0.721800275432585 0.92757034690366 NA
"SPAC6F6.18C" NA NA NA
"SPAC6G10.02C" 0.165612381967582 NA 1.63904983600448e-05
"SPAC6G10.03C" 0.00746356746766837 NA NA
"SPAC6G10.04C" 0.272996403891633 0.671135373823568 0.00183832480369496
"SPAC6G10.05C" NA NA 0.375581292480962
"SPAC6G10.06" NA NA 0.0293729734992214
"SPAC6G10.07" 0.883518056565514 NA NA
"SPAC6G10.08" 0.0844207998526476 NA NA
"SPAC6G10.09" 0.379604909177223 0.107425149678029 0.00753237743411867
"SPAC6G10.10C" 0.454944590571288 0.696391730963163 NA
"SPAC6G10.11C" 8.31861123613128e-08 0.853376448268472 0.72064999251451
"SPAC6G10.12C" 5.40827010148942e-05 NA 1.40747400896667e-11
"SPAC6G9.01C" 0.0316724165992666 0.149927355037571 6.27718534222311e-05
"SPAC6G9.02C" 0.425766356950634 NA 0.0678794416980162
"SPAC6G9.03C" NA NA 0.355099048003668
"SPAC6G9.04" NA NA NA
"SPAC6G9.05" NA NA 0.000474966092590738
"SPAC6G9.06C" NA NA NA
"SPAC6G9.07C" 0.864464607489442 0.273533197446725 0.110233994502715
"SPAC6G9.08" 0.721025393921518 NA 0.0592870407845568
"SPAC6G9.09C" 6.32273413260241e-07 0.865743061650073 0.545442277003573
"SPAC6G9.10C" 0.855143554080417 NA NA
"SPAC6G9.11" 0.0497512657739031 0.0871983923781849 2.02254485026144e-06
"SPAC6G9.12" 0.496413320581874 NA 0.0111705557184927
"SPAC6G9.13C" NA NA NA
"SPAC6G9.14" 0.0206505293659418 NA 0.264706257050316
"SPAC6G9.15C" 0.00387608114191057 0.138289750748555 NA
"SPAC6G9.16C" 0.741242456669759 NA NA
"SPAC732.01" 0.453988381724906 NA 1.03488825140417e-08
"SPAC732.02C" 0.920419321503463 NA 0.116238819701742
"SPAC732.03C" 0.961531285826107 NA 0.647270772634988
"SPAC750.02C" NA NA 6.1722947097398e-10
"SPAC750.03C" NA NA 1.92333928619243e-09
"SPAC750.04C" NA NA NA
"SPAC750.05C" 0.0175676953875003 NA 6.23945524359051e-08
"SPAC750.06C" NA NA 0.000825374560319974
"SPAC750.07C" NA NA NA
"SPAC750.08C" 0.93830074487787 0.928142466272634 0.0106051078574461
"SPAC7D4.01" 0.65773526315682 0.249851190572458 NA
"SPAC7D4.02C" 0.68923933419874 0.000568443146213553 0.718747021506696
"SPAC7D4.03C" NA NA NA
"SPAC7D4.04" NA 0.400879115915031 0.550691668524692
"SPAC7D4.05" NA NA 0.0325077931556282
"SPAC7D4.06C" NA NA NA
"SPAC7D4.07C" 0.172012562744167 0.00968530416293102 5.78035321017368e-06
"SPAC7D4.08" 0.588058037216691 0.711311548586788 0.06733237672431
"SPAC7D4.09C" 0.325665484338824 NA 8.60949299519258e-08
"SPAC7D4.10" 0.268442679765568 0.360843712397415 0.00746235176712569
"SPAC7D4.11C" 0.534936960420274 NA 0.336634964286399
"SPAC7D4.12C" NA NA NA
"SPAC7D4.13C" NA NA 0.0167414468555761
"SPAC7D4.14C" NA NA 0.495633443807611
"SPAC7D4.15C" NA NA 0.00666681267710967
"SPAC806.02C" 0.638766529530923 NA 0.454761610190054
"SPAC806.03C" 4.23603834645218e-07 0.657094707092655 0.594427972883755
"SPAC806.04C" 0.0622304495629186 NA 1.14781194694229e-06
"SPAC806.05" 0.221492063299611 0.523927032830755 NA
"SPAC806.06C" 0.0976023156186287 0.246515126010317 0.000510400977790321
"SPAC806.07" 0.479619092460017 0.279447533381166 4.98044866309698e-05
"SPAC806.08C" NA NA 0.0337596453551830
"SPAC806.09C" 0.136853658274359 0.114721199830006 0.0135309765734786
"SPAC821.03C" 0.78568310768414 NA NA
"SPAC821.04C" NA NA NA
"SPAC821.05" 0.816515195143234 0.732116461806135 0.0122693275690833
"SPAC821.06" 0.224437094999706 0.00169781162590921 0.00226334352727335
"SPAC821.07C" NA 0.529887546017303 NA
"SPAC821.08C" 0.000452286827333735 NA 2.06958350967092e-06
"SPAC821.09" 1.30509064383425e-06 3.50696408701388e-10 1.73660099473508e-08
"SPAC821.10C" 0.000200507436369750 0.96159683191295 0.0956441208484836
"SPAC821.11" NA 0.377963691136848 0.00118121039946210
"SPAC821.12" 0.132364908698022 0.598465182389853 0.0025391016174169
"SPAC821.13C" 0.0181859823735207 0.0272266898840094 0.112217573396822
"SPAC823.03" NA NA 0.000177973230926905
"SPAC823.04" NA 0.212993979482170 NA
"SPAC823.05C" NA NA 0.085000079691707
"SPAC823.06" NA NA 0.0899635184623751
"SPAC823.07" 0.0103778767373440 0.120296271916961 0.00265563001380131
"SPAC823.08C" 0.590497363755576 0.000209268563400467 6.83880180515801e-07
"SPAC823.09C" NA 0.454188914661054 0.0202482335605277
"SPAC823.10C" NA NA NA
"SPAC823.11" 0.806751299467859 0.0277314871917856 0.159411232110240
"SPAC823.12" NA NA NA
"SPAC823.13C" NA 0.546665744185276 0.0161036516715996
"SPAC823.14" NA 0.00874284534697188 0.699947085249976
"SPAC823.16C" NA NA NA
"SPAC824.02" NA NA NA
"SPAC824.03C" 0.0356796174242083 0.292169426145352 0.0459762066266622
"SPAC824.04" NA NA 0.647409571997754
"SPAC824.05" 0.748356638943437 NA 0.690058609932473
"SPAC824.06" NA NA 0.0954544595258444
"SPAC824.07" NA 0.0380059455393130 NA
"SPAC824.08" 0.533574541630857 NA 0.00277895161475415
"SPAC824.09C" 0.149103149570071 NA 0.530520095097147
"SPAC824.10C" 0.0378354255324008 NA NA
"SPAC869.01" NA NA NA
"SPAC869.02C" NA 0.217239821550175 NA
"SPAC869.03C" NA NA NA
"SPAC869.04" NA NA NA
"SPAC869.05C" NA 0.00339236927235037 5.15733142872524e-05
"SPAC869.06C" NA NA NA
"SPAC869.07C" NA NA NA
"SPAC869.08" NA NA NA
"SPAC869.09" NA NA NA
"SPAC869.10C" 0.287463345749789 NA 0.000462987721468486
"SPAC890.02C" NA NA 0.0109126589097732
"SPAC890.03" 0.00411525203172835 NA 0.161292532952494
"SPAC890.04C" NA 0.0215038229002200 0.188088133646630
"SPAC890.05" 0.242511618671553 0.00209645871340809 0.0174718598232053
"SPAC890.06" NA NA 0.644597909250215
"SPAC890.07C" 0.0172803778419698 0.724211808712694 0.0109903782547984
"SPAC890.08" 4.89967363735346e-05 0.109579131917434 0.0240573205634448
"SPAC890.09" NA NA 0.691474581506867
"SPAC8C9.03" NA NA 0.0101466278205730
"SPAC8C9.04" 0.29348002154132 0.108219340801997 7.95492621013325e-09
"SPAC8C9.05" 0.650909514588472 NA 0.194362109085962
"SPAC8C9.06C" 0.572295439974513 0.856346154780974 0.0296439128278407
"SPAC8C9.07" NA 0.52331969381787 0.232903700043723
"SPAC8C9.08" 0.00259243720871605 0.323007445797576 0.309029186543462
"SPAC8C9.09C" NA NA 0.139305010107921
"SPAC8C9.10C" NA NA 0.648840615311579
"SPAC8C9.11" NA NA NA
"SPAC8C9.12C" 0.00151463896820316 NA 0.0131383601279210
"SPAC8C9.14" 0.781632580910181 NA 0.0160417454976160
"SPAC8C9.15C" 0.18213192054219 0.263077583150406 0.00702676163110359
"SPAC8C9.16C" 0.0299884780277956 NA NA
"SPAC8C9.17C" NA NA 0.281171992181192
"SPAC8C9.18" 0.00157875019585630 0.315076089967715 3.3871636344013e-10
"SPAC8E11.01C" NA 0.145112294149464 NA
"SPAC8E11.02C" 0.0356806302305758 0.464810604028056 7.48116477597275e-09
"SPAC8E11.03C" 0.281529955114085 0.189202066653547 0.00112249520422237
"SPAC8E11.04C" 0.605819525763604 NA 0.000165263253985276
"SPAC8E11.05C" 0.131391734388463 NA 0.747225286424852
"SPAC8E11.06" 0.452440338065879 0.0131179592257873 NA
"SPAC8E11.07C" 0.95964400255627 0.0154483637927657 0.0433335266777575
"SPAC8E11.10" 0.000145683217230469 0.655593868503978 0.698301847780558
"SPAC8F11.02C" NA 0.101549039113974 NA
"SPAC8F11.03" NA 0.127150035770757 0.0571991853569529
"SPAC8F11.04" 0.024438279593079 NA 0.0743133893990483
"SPAC8F11.05C" 0.0166228569235497 NA 8.4796670777471e-09
"SPAC8F11.06" NA NA 0.094577659066655
"SPAC8F11.07C" NA NA NA
"SPAC8F11.08C" 0.114924018890595 0.00944454827489014 0.00356550748345322
"SPAC8F11.09C" 0.713083786591046 0.40946248402996 0.0299573093760592
"SPAC8F11.10C" 0.00193359856925259 0.176674313304490 0.031295228800774
"SPAC9.02C" 0.481618314209666 0.554128196380714 0.0737509655679625
"SPAC9.03C" 0.615248104149388 NA NA
"SPAC9.04" NA 0.899898115823893 3.90765143653939e-08
"SPAC9.05" NA NA 0.63693344811619
"SPAC9.06C" 0.736082034702728 0.593601053677714 NA
"SPAC9.07C" NA 0.0239795972990259 0.0125115669117963
"SPAC9.08C" NA 0.0191307851878829 0.0320084482388579
"SPAC9.09" 8.37555585025886e-06 0.861236397473819 0.00103264037700382
"SPAC9.10" 0.351554333145610 0.0169852226189866 NA
"SPAC9.11" NA NA 0.0456905681054897
"SPAC9.12C" 4.30698790078753e-05 0.230247477124605 0.0509336789398918
"SPAC9.13C" NA NA NA
"SPAC922.03" NA NA 0.00122590160756066
"SPAC922.04" 0.00619510034493848 0.381040645386547 5.35284875531863e-05
